Numero Veiculo,Placa,Tipo de Veiculo,Data,Km Percorrido,Diesel,Km Diesel,Motor,Km Motor,Dies Mot,Custo Combustivel
146060,SRB8I88,5 - URBANO COM AR,1-Nov-24,10293,3620.5,2.84,0,0,0,21505.77
146060,SRB8I88,5 - URBANO COM AR,1-Dec-24,4421,1558.9,3,0,0,0,9259.87
146061,RJF5H52,5 - URBANO COM AR,1-Jan-25,18507,5640,3.28,0,0,0,33501.6
146063,KZM8I97,5 - URBANO COM AR,1-Mar-24,11044,3334.7,3.31,0,0,0,19808.12
146063,KZM8I97,5 - URBANO COM AR,1-May-24,11246,3429.9,3.28,0,0,0,20373.61
146063,KZM8I97,5 - URBANO COM AR,1-Oct-24,10142,3182.2,3.19,0,0,0,18902.27
146063,KZM8I97,5 - URBANO COM AR,1-Nov-24,10988,3329.5,3.3,0,0,0,19777.23
146063,KZM8I97,5 - URBANO COM AR,1-Dec-24,9231,2852.7,3,0,0,0,16945.04
146064,KRY7727,5 - URBANO COM AR,1-Mar-24,9220,3600.9,2.56,0,0,0,21389.35
146065,LTT7J61,5 - URBANO COM AR,1-Jan-25,11879,3668.1,3.24,0,0,0,21788.51
146065,LTT7J61,5 - URBANO COM AR,1-Feb-24,10050,3049.2,3.3,0,0,0,18112.25
146065,LTT7J61,5 - URBANO COM AR,1-Mar-24,13431,4240.6,3.17,0,0,0,25189.16
146065,LTT7J61,5 - URBANO COM AR,1-Nov-24,11015,3330.1,3.31,0,0,0,19780.79
146066,KKV9E51,5 - URBANO COM AR,1-Sep-24,8984,3222,2.79,0,0,0,19138.68
146066,KKV9E51,5 - URBANO COM AR,1-Nov-24,8632,3164.4,2.73,0,0,0,18796.54
146069,SRA2G50,5 - URBANO COM AR,1-Jan-25,8736,3631.4,2.41,0,0,0,21570.52
146069,SRA2G50,5 - URBANO COM AR,1-Jul-24,9239,3712.9,2.49,0,0,0,22054.63
146069,SRA2G50,5 - URBANO COM AR,1-Nov-24,6783,2945,2.3,0,0,0,17493.3
146073,RKV9E56,5 - URBANO COM AR,1-Jun-24,8351,2791.2,2.99,0,0,0,16579.73
146081,LUK7I19,5 - URBANO COM AR,1-Jun-24,9099,3222.1,2.82,0,0,0,19139.27
146081,LUK7I19,5 - URBANO COM AR,1-Sep-24,8954,3286.8,2.72,0,0,0,19523.59
146081,LUK7I19,5 - URBANO COM AR,1-Oct-24,5516,1944.4,2.84,0,0,0,11549.74
146081,LUK7I19,5 - URBANO COM AR,1-Nov-24,9300,3407,2.73,0,0,0,20237.58
146085,SQY5E00,5 - URBANO COM AR,1-Nov-24,8355,3648.1,2.29,0,0,0,21669.71
146086,SRB8I70,5 - URBANO COM AR,1-Feb-24,2135,938.3,2.28,0,0,0,5573.5
146086,SRB8I70,5 - URBANO COM AR,1-Apr-24,10501,3484.9,3.01,0,0,0,20700.31
146086,SRB8I70,5 - URBANO COM AR,1-Jun-24,10603,3253.2,3.26,0,0,0,19324.01
146086,SRB8I70,5 - URBANO COM AR,1-Nov-24,10359,3403.1,3.04,0,0,0,20214.41
146087,LUI5H61,5 - URBANO COM AR,1-Feb-24,9419,3336.7,2.82,0,0,0,19820
146087,LUI5H61,5 - URBANO COM AR,1-Apr-24,9072,3189.4,2.84,0,0,0,18945.04
146087,LUI5H61,5 - URBANO COM AR,1-Sep-24,9191,3217,2.86,0,0,0,19108.98
146087,LUI5H61,5 - URBANO COM AR,1-Dec-24,7788,2754.4,3,0,0,0,16361.14
146090,RJY7D01,5 - URBANO COM AR,1-Jun-24,11098,2935.5,3.78,0,0,0,17436.87
146090,RJY7D01,5 - URBANO COM AR,1-Jul-24,11112,2977.5,3.73,0,0,0,17686.35
146090,RJY7D01,5 - URBANO COM AR,1-Sep-24,11100,3560.7,3,0,0,0,21150.56
146091,RJY7D02,5 - URBANO COM AR,1-Jan-24,9671,3188.2,3.03,0,0,0,18937.91
146091,RJY7D02,5 - URBANO COM AR,1-Feb-24,10260,3320.8,3.09,0,0,0,19725.55
146091,RJY7D02,5 - URBANO COM AR,1-Oct-24,12731,3908.2,3.26,0,0,0,23214.71
146091,RJY7D02,5 - URBANO COM AR,1-Nov-24,10416,3100.6,3.36,0,0,0,18417.56
146093,LUI5H60,5 - URBANO COM AR,1-Jun-24,9369,3110.1,3.01,0,0,0,18473.99
146093,LUI5H60,5 - URBANO COM AR,1-Oct-24,10646,3467.2,3.07,0,0,0,20595.17
146094,RJI9G10,5 - URBANO COM AR,1-May-24,10404,3123,3.33,0,0,0,18550.62
146094,RJI9G10,5 - URBANO COM AR,1-Oct-24,11802,3813.1,3.1,0,0,0,22649.81
146095,SRD9C75,5 - URBANO COM AR,1-Apr-24,3530,1096.3,3.22,0,0,0,6512.02
146095,SRD9C75,5 - URBANO COM AR,1-May-24,9602,3124.8,3.07,0,0,0,18561.31
146095,SRD9C75,5 - URBANO COM AR,1-Jun-24,10558,3108.3,3.4,0,0,0,18463.3
146095,SRD9C75,5 - URBANO COM AR,1-Nov-24,10024,3295.5,3.04,0,0,0,19575.27
146100,SRB8I78,5 - URBANO COM AR,1-Jan-25,11633,3705.2,3.14,0,0,0,22008.89
146100,SRB8I78,5 - URBANO COM AR,1-Feb-24,2095,873.1,2.4,0,0,0,5186.21
146100,SRB8I78,5 - URBANO COM AR,1-Mar-24,8534,2928.3,2.91,0,0,0,17394.1
146100,SRB8I78,5 - URBANO COM AR,1-May-24,8797,3000.3,2.93,0,0,0,17821.78
146100,SRB8I78,5 - URBANO COM AR,1-Jun-24,10185,3293.9,3.09,0,0,0,19565.77
146100,SRB8I78,5 - URBANO COM AR,1-Sep-24,10591,3541.2,2.99,0,0,0,21034.73
146100,SRB8I78,5 - URBANO COM AR,1-Dec-24,10082,3121.1,3,0,0,0,18539.33
146104,KRR2725,5 - URBANO COM AR,1-Jan-25,10666,3801.6,2.81,0,0,0,22581.5
146104,KRR2725,5 - URBANO COM AR,1-May-24,10936,3864.8,2.83,0,0,0,22956.91
146104,KRR2725,5 - URBANO COM AR,1-Aug-24,10514,3579.9,2.94,0,0,0,21264.61
146104,KRR2725,5 - URBANO COM AR,1-Sep-24,10422,3723.9,2.8,0,0,0,22119.97
146104,KRR2725,5 - URBANO COM AR,1-Oct-24,11197,3944.7,2.84,0,0,0,23431.52
146104,KRR2725,5 - URBANO COM AR,1-Dec-24,11442,4161.8,3,0,0,0,24721.09
146105,SRS0B53,5 - URBANO COM AR,1-Apr-24,4499,1464.1,3.07,0,0,0,8696.75
146105,SRS0B53,5 - URBANO COM AR,1-Sep-24,10638,3430.1,3,0,0,0,20374.79
146105,SRS0B53,5 - URBANO COM AR,1-Oct-24,11587,3745.6,3.09,0,0,0,22248.86
146105,SRS0B53,5 - URBANO COM AR,1-Nov-24,10111,3225.1,3.14,0,0,0,19157.09
146109,KRY7725,5 - URBANO COM AR,1-Oct-24,10437,3703.8,2.82,0,0,0,22000.57
146110,KRY6883,5 - URBANO COM AR,1-Oct-24,7539,2973.3,2.54,0,0,0,17661.4
146110,KRY6883,5 - URBANO COM AR,1-Nov-24,7653,3184.4,2.4,0,0,0,18915.34
146111,RIO3G89,5 - URBANO COM AR,1-Jan-25,10171,3955.3,2.57,0,0,0,23494.48
146111,RIO3G89,5 - URBANO COM AR,1-Sep-24,9812,3721.5,2.64,0,0,0,22105.71
146111,RIO3G89,5 - URBANO COM AR,1-Oct-24,9704,3863.4,2.51,0,0,0,22948.6
146112,RIO3G94,5 - URBANO COM AR,1-Jun-24,7151,2678.9,2.67,0,0,0,15912.67
146113,LRJ2E73,5 - URBANO COM AR,1-Nov-24,5918,2313.3,2.56,0,0,0,13741
146113,LRJ2E73,5 - URBANO COM AR,1-Dec-24,6921,2493.4,3,0,0,0,14810.8
146115,KRY7728,5 - URBANO COM AR,1-Jan-25,9207,3134.9,2.94,0,0,0,18621.31
146115,KRY7728,5 - URBANO COM AR,1-Jul-24,8765,2880.8,3.04,0,0,0,17111.95
146115,KRY7728,5 - URBANO COM AR,1-Dec-24,7969,2644.6,3,0,0,0,15708.92
146117,KRY6880,5 - URBANO COM AR,1-May-24,10484,3389.9,3.09,0,0,0,20136.01
146117,KRY6880,5 - URBANO COM AR,1-Sep-24,10128,3499.8,2.89,0,0,0,20788.81
146117,KRY6880,5 - URBANO COM AR,1-Oct-24,10018,3415.3,2.93,0,0,0,20286.88
146117,KRY6880,5 - URBANO COM AR,1-Dec-24,9743,3177.6,3,0,0,0,18874.94
146137,KRR2731,5 - URBANO COM AR,1-Sep-24,10723,3723.4,2.88,0,0,0,22117
146138,KRR2729,5 - URBANO COM AR,1-Oct-24,9748,3671.1,2.66,0,0,0,21806.33
146140,LSQ6098,5 - URBANO COM AR,1-Apr-24,10262,3791.9,2.71,0,0,0,22523.89
146140,LSQ6098,5 - URBANO COM AR,1-Aug-24,10361,3683,2.81,0,0,0,21877.02
146140,LSQ6098,5 - URBANO COM AR,1-Oct-24,10713,3999.7,2.68,0,0,0,23758.22
146141,LSQ6101,5 - URBANO COM AR,1-Jan-25,10406,3846.7,2.71,0,0,0,22849.4
146141,LSQ6101,5 - URBANO COM AR,1-Feb-24,8867,3200.5,2.77,0,0,0,19010.97
146141,LSQ6101,5 - URBANO COM AR,1-Mar-24,10492,3838.3,2.73,0,0,0,22799.5
146141,LSQ6101,5 - URBANO COM AR,1-Apr-24,10474,3842.6,2.73,0,0,0,22825.04
146141,LSQ6101,5 - URBANO COM AR,1-May-24,9882,3695.7,2.67,0,0,0,21952.46
146141,LSQ6101,5 - URBANO COM AR,1-Jun-24,9621,3401.3,2.83,0,0,0,20203.72
146141,LSQ6101,5 - URBANO COM AR,1-Aug-24,9264,3153.7,2.94,0,0,0,18732.98
146141,LSQ6101,5 - URBANO COM AR,1-Sep-24,9747,3499.6,2.79,0,0,0,20787.62
146142,KRT2186,5 - URBANO COM AR,1-Feb-24,8908,3260.7,2.73,0,0,0,19368.56
146142,KRT2186,5 - URBANO COM AR,1-May-24,10238,3650.1,2.8,0,0,0,21681.59
146142,KRT2186,5 - URBANO COM AR,1-Aug-24,9661,3285,2.94,0,0,0,19512.9
146142,KRT2186,5 - URBANO COM AR,1-Sep-24,9840,3507.7,2.81,0,0,0,20835.74
146142,KRT2186,5 - URBANO COM AR,1-Oct-24,10459,3744.3,2.79,0,0,0,22241.14
146143,KRT2184,5 - URBANO COM AR,1-Feb-24,9528,3350.5,2.84,0,0,0,19901.97
146143,KRT2184,5 - URBANO COM AR,1-Mar-24,11241,4039.8,2.78,0,0,0,23996.41
146143,KRT2184,5 - URBANO COM AR,1-Aug-24,9819,3420.1,2.87,0,0,0,20315.39
146143,KRT2184,5 - URBANO COM AR,1-Sep-24,10021,3520.5,2.85,0,0,0,20911.77
146143,KRT2184,5 - URBANO COM AR,1-Oct-24,11285,4071.6,2.77,0,0,0,24185.3
146144,LSU3249,5 - URBANO COM AR,1-Mar-24,8484,3835.2,2.21,0,0,0,22781.09
146145,LSU3250,5 - URBANO COM AR,1-Jun-24,7945,3354.9,2.37,0,0,0,19928.11
146145,LSU3250,5 - URBANO COM AR,1-Jul-24,8260,3142.9,2.63,0,0,0,18668.83
146145,LSU3250,5 - URBANO COM AR,1-Sep-24,8743,3414.4,2.56,0,0,0,20281.54
146145,LSU3250,5 - URBANO COM AR,1-Oct-24,10734,4395,2.44,0,0,0,26106.3
146146,LSU3248,5 - URBANO COM AR,1-Jan-24,8512,3704,2.3,0,0,0,22001.76
146146,LSU3248,5 - URBANO COM AR,1-Mar-24,7121,3213,2.22,0,0,0,19085.22
146146,LSU3248,5 - URBANO COM AR,1-Apr-24,8666,3739.7,2.32,0,0,0,22213.82
146146,LSU3248,5 - URBANO COM AR,1-May-24,8042,3483.7,2.31,0,0,0,20693.18
146147,KRT2185,5 - URBANO COM AR,1-Feb-24,7731,3204.6,2.41,0,0,0,19035.32
146147,KRT2185,5 - URBANO COM AR,1-Mar-24,8985,3840.7,2.34,0,0,0,22813.76
146147,KRT2185,5 - URBANO COM AR,1-Jun-24,8112,3294.3,2.46,0,0,0,19568.14
146148,LSU3251,5 - URBANO COM AR,1-Jan-24,7959,3444.2,2.31,0,0,0,20458.55
146148,LSU3251,5 - URBANO COM AR,1-Mar-24,7180,3223.6,2.23,0,0,0,19148.18
146148,LSU3251,5 - URBANO COM AR,1-May-24,9274,3967.2,2.34,0,0,0,23565.17
146148,LSU3251,5 - URBANO COM AR,1-Jun-24,9119,3662.3,2.49,0,0,0,21754.06
146148,LSU3251,5 - URBANO COM AR,1-Oct-24,9692,3924.8,2.47,0,0,0,23313.31
146052,RJF5H69,5 - URBANO COM AR,1-Mar-25,16857,5370.6,3.14,0,0,0,31901.36
146036,TTR0B75,5 - URBANO COM AR,1-Mar-25,16197,4963.6,3.26,0,0,0,29483.78
103064,LRJ4H13,5 - URBANO COM AR,1-Mar-25,9446,3995.2,2.36,0,0,0,23731.49
146044,SQY5D90,5 - URBANO COM AR,1-Mar-25,9453,3994.6,2.37,0,0,0,23727.92
146086,SRB8I70,5 - URBANO COM AR,1-Mar-25,13161,3951.6,3.33,0,0,0,23472.5
146104,KRR2725,5 - URBANO COM AR,1-Mar-25,10693,3884.8,2.75,0,0,0,23075.71
146050,KRY6885,5 - URBANO COM AR,1-Mar-25,8866,3582.8,2.47,0,0,0,21281.83
146046,KXF7J48,5 - URBANO COM AR,1-Mar-25,10601,3558.8,2.98,0,0,0,21139.27
146095,SRD9C75,5 - URBANO COM AR,1-Mar-25,10984,3517.5,3.12,0,0,0,20893.95
103049,KRY7730,5 - URBANO COM AR,1-Mar-25,7868,3475.3,2.26,0,0,0,20643.28
103050,KRY7731,5 - URBANO COM AR,1-Mar-25,8095,3435.5,2.36,0,0,0,20406.87
146143,KRT2184,5 - URBANO COM AR,1-Mar-25,8995,3426.5,2.63,0,0,0,20353.41
146081,LUK7I19,5 - URBANO COM AR,1-Mar-25,9005,3425.6,2.63,0,0,0,20348.06
146023,SRJ3G24,5 - URBANO COM AR,1-Mar-25,8105,3399.4,2.38,0,0,0,20192.44
146092,SRA1A70,5 - URBANO COM AR,1-Mar-25,8816,3355.7,2.63,0,0,0,19932.86
103063,LTM8I52,5 - URBANO COM AR,1-Mar-25,8275,3324.1,2.49,0,0,0,19745.15
146069,SRA2G50,5 - URBANO COM AR,1-Mar-25,7821,3323.7,2.35,0,0,0,19742.78
103057,KRY6882,5 - URBANO COM AR,1-Mar-25,7342,3320.8,2.21,0,0,0,19725.55
146060,SRB8I88,5 - URBANO COM AR,1-Mar-25,9440,3273,2.88,0,0,0,19441.62
146063,KZM8I97,5 - URBANO COM AR,1-Mar-25,9970,3254.4,3.06,0,0,0,19331.14
103053,KRY6881,5 - URBANO COM AR,1-Mar-25,7544,3184,2.37,0,0,0,18912.96
103043,SRW4I13,5 - URBANO COM AR,1-Mar-25,6311,3110.7,2.03,0,0,0,18477.56
146117,KRY6880,5 - URBANO COM AR,1-Mar-25,9261,3087.5,3,0,0,0,18339.75
146113,LRJ2E73,5 - URBANO COM AR,1-Mar-25,9324,3085.5,3.02,0,0,0,18327.87
146055,SRP3E83,5 - URBANO COM AR,1-Mar-25,7765,3075.6,2.52,0,0,0,18269.06
146022,RKV9E77,5 - URBANO COM AR,1-Mar-25,7981,3059.3,2.61,0,0,0,18172.24
103042,SRU3C88,5 - URBANO COM AR,1-Mar-25,6143,3047.1,2.02,0,0,0,18099.77
146102,KXD9618,5 - URBANO COM AR,1-Mar-25,7389,2970.2,2.49,0,0,0,17642.99
146085,SQY5E00,5 - URBANO COM AR,1-Mar-25,6803,2951.6,2.3,0,0,0,17532.5
103020,RIO3G91,5 - URBANO COM AR,1-Mar-25,6589,2866.4,2.3,0,0,0,17026.42
103051,LTC9024,5 - URBANO COM AR,1-Mar-25,6710,2847.9,2.36,0,0,0,16916.53
103030,RIO3G90,5 - URBANO COM AR,1-Mar-25,6028,2814.9,2.14,0,0,0,16720.51
146049,LMV3F20,5 - URBANO COM AR,1-Mar-25,7924,2801.2,2.83,0,0,0,16639.13
103052,LTC9025,5 - URBANO COM AR,1-Mar-25,6266,2793.8,2.24,0,0,0,16595.17
103066,LRJ4H12,5 - URBANO COM AR,1-Mar-25,6291,2790.8,2.25,0,0,0,16577.35
146042,KXF7J62,5 - URBANO COM AR,1-Mar-25,8324,2788.1,2.99,0,0,0,16561.31
103055,LTF7122,5 - URBANO COM AR,1-Mar-25,6712,2786.2,2.41,0,0,0,16550.03
103039,RIO3G93,5 - URBANO COM AR,1-Mar-25,5829,2770,2.1,0,0,0,16453.8
103027,SQY4G96,5 - URBANO COM AR,1-Mar-25,5641,2756.4,2.05,0,0,0,16373.02
103029,RIO3G92,5 - URBANO COM AR,1-Mar-25,5891,2756.2,2.14,0,0,0,16371.83
103046,SRW4I06,5 - URBANO COM AR,1-Mar-25,6353,2720.6,2.34,0,0,0,16160.36
146115,KRY7728,5 - URBANO COM AR,1-Mar-25,7650,2680.4,2.85,0,0,0,15921.58
103045,SRW4I04,5 - URBANO COM AR,1-Mar-25,5927,2666.6,2.22,0,0,0,15839.6
103024,RIW5F84,5 - URBANO COM AR,1-Mar-25,5828,2636.5,2.21,0,0,0,15660.81
103023,LUI9D56,5 - URBANO COM AR,1-Mar-25,5471,2611,2.1,0,0,0,15509.34
146031,RKR9H46,5 - URBANO COM AR,1-Mar-25,6775,2509.9,2.7,0,0,0,14908.81
103044,SRW4I10,5 - URBANO COM AR,1-Mar-25,5711,2508.5,2.28,0,0,0,14900.49
103019,LUI9D54,5 - URBANO COM AR,1-Mar-25,5418,2440.7,2.22,0,0,0,14497.76
103031,SRU3C02,5 - URBANO COM AR,1-Mar-25,5138,2380.7,2.16,0,0,0,14141.36
103010,LUI9D53,5 - URBANO COM AR,1-Mar-25,5120,2375.9,2.15,0,0,0,14112.85
103012,LUI9D55,5 - URBANO COM AR,1-Mar-25,5253,2335.4,2.25,0,0,0,13872.28
103025,SQZ3E24,5 - URBANO COM AR,1-Mar-25,3682,1687.5,2.18,0,0,0,10023.75
103014,RIW5F85,5 - URBANO COM AR,1-Mar-25,3126,1409.5,2.22,0,0,0,8372.43
146105,SRS0B53,5 - URBANO COM AR,1-Mar-25,4352,1373.4,3.17,0,0,0,8158
146100,SRB8I78,5 - URBANO COM AR,1-Mar-25,108,41.5,2.6,0,0,0,246.51
103010,LUI9D53,5 - URBANO COM AR,1-Apr-25,5666,2489.7,2.28,0,0,0,14788.82
103012,LUI9D55,5 - URBANO COM AR,1-Apr-25,4877,2092.4,2.33,0,0,0,12428.86
103014,RIW5F85,5 - URBANO COM AR,1-Apr-25,194,152.5,1.27,0,0,0,905.85
103019,LUI9D54,5 - URBANO COM AR,1-Apr-25,6035,2700.9,2.23,0,0,0,16043.35
103023,LUI9D56,5 - URBANO COM AR,1-Apr-25,4574,2122.7,2.15,0,0,0,12608.84
103024,RIW5F84,5 - URBANO COM AR,1-Apr-25,5551,2396.7,2.32,0,0,0,14236.4
103025,SQZ3E24,5 - URBANO COM AR,1-Apr-25,5681,2473.6,2.3,0,0,0,14693.18
103031,SRU3C02,5 - URBANO COM AR,1-Apr-25,5096,2371.7,2.15,0,0,0,14087.9
103038,RIO3G88,5 - URBANO COM AR,1-Apr-25,5455,2366.5,2.31,0,0,0,14057.01
103043,SRW4I13,5 - URBANO COM AR,1-Apr-25,5835,2838.7,2.06,0,0,0,16861.88
103044,SRW4I10,5 - URBANO COM AR,1-Apr-25,5619,2340,2.4,0,0,0,13899.6
103046,SRW4I06,5 - URBANO COM AR,1-Apr-25,5285,2185.1,2.42,0,0,0,12979.49
103049,KRY7730,5 - URBANO COM AR,1-Apr-25,7344,3145.8,2.33,0,0,0,18686.05
103051,LTC9024,5 - URBANO COM AR,1-Apr-25,7210,2863.9,2.52,0,0,0,17011.57
103053,KRY6881,5 - URBANO COM AR,1-Apr-25,7163,2950.2,2.43,0,0,0,17524.19
103055,LTF7122,5 - URBANO COM AR,1-Apr-25,6531,2614,2.5,0,0,0,15527.16
103057,KRY6882,5 - URBANO COM AR,1-Apr-25,7697,3129.5,2.46,0,0,0,18589.23
103062,LNH5J42,5 - URBANO COM AR,1-Apr-25,7609,3514.7,2.16,0,0,0,20877.32
146001,KXF7J51,5 - URBANO COM AR,1-Apr-25,9461,3181.5,2.97,0,0,0,18898.11
146002,SQW3A92,5 - URBANO COM AR,1-Apr-25,11933,3725.6,3.2,0,0,0,22130.06
146013,SRO3E84,5 - URBANO COM AR,1-Apr-25,8875,2834.3,3.13,0,0,0,16835.74
146017,RIV1I99,5 - URBANO COM AR,1-Apr-25,10063,3168.9,3.18,0,0,0,18823.27
146021,SQW0G10,5 - URBANO COM AR,1-Apr-25,9060,3144.8,2.88,0,0,0,18680.11
146023,SRJ3G24,5 - URBANO COM AR,1-Apr-25,6400,2689.6,2.38,0,0,0,15976.22
146036,TTR0B75,5 - URBANO COM AR,1-Apr-25,14598,4299.2,3.4,0,0,0,25537.25
146044,SQY5D90,5 - URBANO COM AR,1-Apr-25,7306,3038.1,2.4,0,0,0,18046.31
146057,SRD9C78,5 - URBANO COM AR,1-Apr-25,10545,3220.4,3.27,0,0,0,19129.18
146058,LMV3F18,5 - URBANO COM AR,1-Apr-25,6675,2504.4,2.67,0,0,0,14876.14
146063,KZM8I97,5 - URBANO COM AR,1-Apr-25,11986,3544,3.38,0,0,0,21051.36
146064,KRY7727,5 - URBANO COM AR,1-Apr-25,7235,2986.2,2.42,0,0,0,17738.03
146067,RKU6B63,5 - URBANO COM AR,1-Apr-25,17241,4867.3,3.54,0,0,0,28911.76
146069,SRA2G50,5 - URBANO COM AR,1-Apr-25,7070,2972.5,2.38,0,0,0,17656.65
146085,SQY5E00,5 - URBANO COM AR,1-Apr-25,7391,3231.7,2.29,0,0,0,19196.3
146091,RJY7D02,5 - URBANO COM AR,1-Apr-25,11137,3337.2,3.34,0,0,0,19822.97
146092,SRA1A70,5 - URBANO COM AR,1-Apr-25,9893,3664.2,2.7,0,0,0,21765.35
146093,LUI5H60,5 - URBANO COM AR,1-Apr-25,8553,2944.4,2.9,0,0,0,17489.74
146095,SRD9C75,5 - URBANO COM AR,1-Apr-25,10329,3009.4,3.43,0,0,0,17875.84
146100,SRB8I78,5 - URBANO COM AR,1-Apr-25,10704,3348.6,3.2,0,0,0,19890.68
146105,SRS0B53,5 - URBANO COM AR,1-Apr-25,9937,2999.6,3.31,0,0,0,17817.62
146110,KRY6883,5 - URBANO COM AR,1-Apr-25,7963,3080.3,2.59,0,0,0,18296.98
146111,RIO3G89,5 - URBANO COM AR,1-Apr-25,10286,4111.5,2.5,0,0,0,24422.31
146115,KRY7728,5 - URBANO COM AR,1-Apr-25,4974,1682.5,2.96,0,0,0,9994.05
146117,KRY6880,5 - URBANO COM AR,1-Apr-25,9429,2926,3.22,0,0,0,17380.44
146142,KRT2186,5 - URBANO COM AR,1-Apr-25,10482,3549.6,2.95,0,0,0,21084.62
146143,KRT2184,5 - URBANO COM AR,1-Apr-25,9973,3759.8,2.65,0,0,0,22333.21
146147,KRT2185,5 - URBANO COM AR,1-Apr-25,1511,638.8,2.37,0,0,0,3794.47
146148,LSU3251,5 - URBANO COM AR,1-Apr-25,9259,3819.2,2.42,0,0,0,22686.05
103001,KZO4250,1 - URBANO SEM AR,1-Dec-24,5205,1815.9,3,0,0,0,10786.45
103002,KPT3410,1 - URBANO SEM AR,1-Jan-25,5448,1834.4,2.97,0,0,0,10896.34
103002,KPT3410,1 - URBANO SEM AR,1-Dec-24,6116,2032.6,3,0,0,0,12073.64
103003,KZF7467,1 - URBANO SEM AR,1-Jan-24,6421,2380.2,2.7,0,0,0,14138.39
103003,KZF7467,1 - URBANO SEM AR,1-Apr-24,7174,2802.8,2.56,0,0,0,16648.63
103004,LTN4981,1 - URBANO SEM AR,1-Feb-24,7349,2387.6,3.08,0,0,0,14182.34
103004,LTN4981,1 - URBANO SEM AR,1-Dec-24,5776,1848.5,3,0,0,0,10980.09
103005,KXZ9123,1 - URBANO SEM AR,1-Jan-24,5228,1479,3.53,0,0,0,8785.26
103005,KXZ9123,1 - URBANO SEM AR,1-May-24,4912,1408.4,3.49,0,0,0,8365.9
103005,KXZ9123,1 - URBANO SEM AR,1-Jul-24,5195,1434.9,3.62,0,0,0,8523.31
103005,KXZ9123,1 - URBANO SEM AR,1-Aug-24,4683,1311.8,3.57,0,0,0,7792.09
103007,LLS6859,1 - URBANO SEM AR,1-Aug-24,6400,1949.1,3.28,0,0,0,11577.65
103009,KQY3114,1 - URBANO SEM AR,1-Jan-25,8778,2440.1,3.6,0,0,0,14494.19
103009,KQY3114,1 - URBANO SEM AR,1-Aug-24,4985,1516.7,3.29,0,0,0,9009.2
103011,LQT4905,1 - URBANO SEM AR,1-Jan-25,7926,2224.2,3.56,0,0,0,13211.75
103011,LQT4905,1 - URBANO SEM AR,1-Feb-24,7631,2349.7,3.25,0,0,0,13957.22
103011,LQT4905,1 - URBANO SEM AR,1-May-24,4848,1403.6,3.45,0,0,0,8337.38
103011,LQT4905,1 - URBANO SEM AR,1-Aug-24,5884,1796.3,3.28,0,0,0,10670.02
103015,KYX5079,1 - URBANO SEM AR,1-Jul-24,5660,1639.2,3.45,0,0,0,9736.85
103015,KYX5079,1 - URBANO SEM AR,1-Aug-24,5889,1668.2,3.53,0,0,0,9909.11
103016,KXY7809,1 - URBANO SEM AR,1-Jan-24,7428,2165.2,3.43,0,0,0,12861.29
103016,KXY7809,1 - URBANO SEM AR,1-May-24,8190,2353.1,3.48,0,0,0,13977.41
103017,KYW2589,1 - URBANO SEM AR,1-May-24,6095,1933.3,3.15,0,0,0,11483.8
103017,KYW2589,1 - URBANO SEM AR,1-Jun-24,7075,2277.8,3.11,0,0,0,13530.13
103018,LTF4360,1 - URBANO SEM AR,1-Jul-24,3559,1096,3.25,0,0,0,6510.24
103018,LTF4360,1 - URBANO SEM AR,1-Aug-24,6655,1966.4,3.38,0,0,0,11680.42
103021,LLT8330,1 - URBANO SEM AR,1-Jan-24,7183,2168.9,3.31,0,0,0,12883.27
103022,KRF4606,1 - URBANO SEM AR,1-Feb-24,9526,3078.5,3.09,0,0,0,18286.29
103022,KRF4606,1 - URBANO SEM AR,1-Apr-24,8890,2850.8,3.12,0,0,0,16933.75
103022,KRF4606,1 - URBANO SEM AR,1-Jun-24,1303,425.6,3.06,0,0,0,2528.06
103022,KRF4606,1 - URBANO SEM AR,1-Aug-24,7562,2351.3,3.22,0,0,0,13966.72
103022,KRF4606,1 - URBANO SEM AR,1-Dec-24,7003,2156.7,3,0,0,0,12810.8
103024,RIW5F84,1 - URBANO SEM AR,1-Jan-25,5871,2667,2.2,0,0,0,15841.98
103024,RIW5F84,1 - URBANO SEM AR,1-Mar-24,5706,2661.8,2.14,0,0,0,15811.09
103024,RIW5F84,1 - URBANO SEM AR,1-May-24,4990,2305.3,2.16,0,0,0,13693.48
103024,RIW5F84,1 - URBANO SEM AR,1-Jun-24,5490,2398,2.29,0,0,0,14244.12
103024,RIW5F84,1 - URBANO SEM AR,1-Jul-24,3434,1561.9,2.2,0,0,0,9277.69
103024,RIW5F84,1 - URBANO SEM AR,1-Aug-24,2680,1155.2,2.32,0,0,0,6861.89
103024,RIW5F84,1 - URBANO SEM AR,1-Dec-24,4573,2264.9,2,0,0,0,13453.51
103026,KQQ5151,1 - URBANO SEM AR,1-Jan-25,5364,1666.6,3.22,0,0,0,9899.6
103026,KQQ5151,1 - URBANO SEM AR,1-Feb-24,4610,1664.5,2.77,0,0,0,9887.13
103026,KQQ5151,1 - URBANO SEM AR,1-Apr-24,6290,1879.9,3.35,0,0,0,11166.61
103026,KQQ5151,1 - URBANO SEM AR,1-Jun-24,7080,2292.4,3.09,0,0,0,13616.86
103026,KQQ5151,1 - URBANO SEM AR,1-Jul-24,4178,1284.1,3.25,0,0,0,7627.55
